miRNA,log2FC,p_value,adj_p,Direction,Significant
hsa-miR-4686,34.69958495506634,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4687-3p,2.0262249454057333,0.3242291236431084,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4687-5p,0.16854826420749625,0.935212472256578,0.9687217139335238,Up_in_LUAD,False
hsa-miR-4690-3p,30.313039833966695,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4690-5p,-33.37416498598444,0.2894417737524219,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4693-3p,-30.52867009776341,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4693-5p,26.725391883212918,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4695-5p,-30.377934480536936,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4698,-1.8510285286677295,0.35796708327423066,0.545528110932294,Down_in_LUAD,False
hsa-miR-4700-3p,29.808145137600246,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4703-3p,31.771619260433933,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4704-3p,-25.065870617825205,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4709-3p,-28.186164815190033,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4713-5p,-34.14919378285185,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4716-3p,-28.80069091106203,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4716-5p,-28.80069091106203,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4725-3p,33.8308881378422,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4726-5p,3.1931440634475967,0.39626538922418586,0.5690931320978306,Up_in_LUAD,False
hsa-miR-4728-3p,-33.01409598880255,0.12537101227272593,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4730,-34.42575291710248,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4732-3p,-2.134751197762669,0.08540537133240717,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4732-5p,0.7074255865236632,0.6238023389968887,0.7485628067962665,Up_in_LUAD,False
hsa-miR-4734,32.55772866934707,0.1674158121531369,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4739,-33.02792470795807,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4742-3p,-33.41483555234808,0.3366377461076731,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4743-5p,32.85467488734105,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4745-5p,-2.1052768262288053,0.3233594664826238,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4746-5p,33.66572812930862,0.16944077173159744,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4747-5p,-28.377934483638825,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4748,34.34077476529733,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4749-3p,32.69385085107874,0.1959530569244124,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4750-5p,29.91542036457264,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4755-3p,-33.14494941425458,0.15359949703044193,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4757-5p,4.588058328140983,0.36076936851261265,0.5479240953076542,Up_in_LUAD,False
hsa-miR-4761-5p,-30.766976771038447,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4762-5p,-30.93868776386572,0.33075187767517744,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4767,-32.12999080841355,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4768-5p,32.96965438265391,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4769-5p,-28.124764270731273,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4773,30.92399754284741,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4775,-32.58855273091625,0.26272215432727714,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4778-3p,-28.408561430117796,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4781-3p,34.54460818191123,0.2556578044399258,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4782-5p,2.4463948812363983,0.4394240731565492,0.6040498066157751,Up_in_LUAD,False
hsa-miR-4787-3p,2.4135240737691657,0.44201646349408485,0.6041313842025171,Up_in_LUAD,False
hsa-miR-4787-5p,3.5296897409404067,0.3839199873468695,0.5626068156586811,Up_in_LUAD,False
hsa-miR-4792,3.6160057018255736,0.38124932222205776,0.561283724382474,Up_in_LUAD,False
hsa-miR-4795-3p,30.646463567468718,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-4800-3p,33.48516467468619,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-483-3p,1.4183824562097922,0.5518073786544888,0.6966225262933253,Up_in_LUAD,False
hsa-miR-483-5p,4.287544761703086,0.3163085437886116,0.5362329327587064,Up_in_LUAD,False
hsa-miR-484,0.2310839462602825,0.7583312257226791,0.8595087816626643,Up_in_LUAD,False
hsa-miR-485-3p,1.0148418036886273,0.5386271390211562,0.6851337208349106,Up_in_LUAD,False
hsa-miR-485-5p,-0.06586564652309246,0.9709945290313178,0.9865056237442781,Down_in_LUAD,False
hsa-miR-487a-3p,31.73553905331553,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-487b-3p,-3.8423983590733073,0.1840934832096066,0.5362329327587064,Down_in_LUAD,False
hsa-miR-489-3p,-28.215728411883546,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-489-5p,-26.215728425767562,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-491-5p,31.500382864343972,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-493-3p,4.811049997259905,0.19564814972967595,0.5362329327587064,Up_in_LUAD,False
hsa-miR-493-5p,-1.8908198641382539,0.2714857838733696,0.5362329327587064,Down_in_LUAD,False
hsa-miR-494-3p,1.5916558400915473,0.5376917419469398,0.6848570384744734,Up_in_LUAD,False
hsa-miR-494-5p,30.248057305114767,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-495-3p,-36.73527104845792,0.3267107812506607,0.5362329327587064,Down_in_LUAD,False
hsa-miR-497-5p,-30.317409344822725,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-4999-5p,-28.445048679309366,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-5001-3p,26.274949052567802,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-5006-3p,33.34077476536364,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-500a-3p,-0.26071686946977657,0.860943149345661,0.9228536679502927,Down_in_LUAD,False
hsa-miR-501-3p,-1.3078126729632364,0.31788958301900383,0.5362329327587064,Down_in_LUAD,False
hsa-miR-501-5p,-30.250295149015532,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-5010-5p,2.8704213430683936,0.24743259526238454,0.5362329327587064,Up_in_LUAD,False
hsa-miR-502-3p,0.2928671043381508,0.8708980636735204,0.9262394122012692,Up_in_LUAD,False
hsa-miR-503-5p,1.8842111943749815,0.1678469328641766,0.5362329327587064,Up_in_LUAD,False
hsa-miR-504-3p,-30.902371845184458,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-504-5p,0.17593009105327706,0.9161556384692324,0.9531803294674297,Up_in_LUAD,False
hsa-miR-505-3p,3.4616555247363774,0.2234877086788657,0.5362329327587064,Up_in_LUAD,False
hsa-miR-505-5p,-1.3516109985950155,0.4449708550045651,0.6064317081062216,Down_in_LUAD,False
hsa-miR-508-3p,-31.675160026313563,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-5087,31.181795300199177,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-5088-5p,1.6035616117899378,0.39669489816043746,0.5690931320978306,Up_in_LUAD,False
hsa-miR-5089-3p,-32.425752917290026,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-5089-5p,34.898002333651384,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-509-3-5p,1.1971916150561681,0.6135446762328352,0.7399767650140642,Up_in_LUAD,False
hsa-miR-509-3p,-0.3298643961683281,0.7939158142772552,0.8901483842962112,Down_in_LUAD,False
hsa-miR-5092,2.280781235731764,0.4532598229773027,0.6140124269513628,Up_in_LUAD,False
hsa-miR-5093,32.85107626122651,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-5094,-30.377934480536936,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-511-5p,-32.483627762961525,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-5187-5p,0.46633568515087465,0.6590098642183313,0.7765370241465495,Up_in_LUAD,False
hsa-miR-5189-3p,-1.1024382822603753,0.636348016795506,0.7578976379811644,Down_in_LUAD,False
hsa-miR-5189-5p,0.45515150766102996,0.8117905267376101,0.897390686567416,Up_in_LUAD,False
hsa-miR-518d-3p,-32.94749122038104,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-5193,-0.30292647152764207,0.8521959985957812,0.9165670604964772,Down_in_LUAD,False
hsa-miR-5194,35.567853731942314,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-5196-5p,-29.250295150145142,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-520g-5p,28.997370731161613,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-523-3p,-31.485601375419947,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-524-5p,-31.149193783381932,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-526b-5p,-36.633585424545025,0.31637307559066885,0.5362329327587064,Down_in_LUAD,False
hsa-miR-532-3p,0.33958483899158143,0.8255785210734685,0.9073754713180748,Up_in_LUAD,False
hsa-miR-532-5p,-0.7920323277185313,0.3545416343394253,0.5437825066878003,Down_in_LUAD,False
hsa-miR-539-3p,-31.38566520816001,0.28035244981273494,0.5362329327587064,Down_in_LUAD,False
hsa-miR-542-3p,-33.71965483619077,0.08426643758689442,0.5362329327587064,Down_in_LUAD,False
hsa-miR-542-5p,-1.7184516012823492,0.49700213692716,0.6517489075007031,Down_in_LUAD,False
hsa-miR-543,-5.459483957011225,0.24505694594925528,0.5362329327587064,Down_in_LUAD,False
hsa-miR-545-3p,-31.416513567366096,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-545-5p,1.723344331278073,0.5174538717987712,0.6689520829683325,Up_in_LUAD,False
hsa-miR-548ac,36.17843625253284,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-548al,-31.60915864524557,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-548ap-3p,28.698249088259455,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-548ar-3p,1.8635945429317298,0.3353561678416266,0.5362329327587064,Up_in_LUAD,False
hsa-miR-548ar-5p,-29.690211495170537,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-548as-5p,31.022121803038107,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-548ax,31.615851985202518,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-548e-3p,-2.3275339074500083,0.2565533834847779,0.5362329327587064,Down_in_LUAD,False
hsa-miR-548e-5p,-31.866102444896743,0.2614632292485187,0.5362329327587064,Down_in_LUAD,False
hsa-miR-548f-3p,-32.466922106259396,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-548j-5p,-0.9862858519647717,0.3797304685102184,0.559911695454016,Down_in_LUAD,False
hsa-miR-548k,-0.07332681929785423,0.9548920411991356,0.9795047882875186,Down_in_LUAD,False
hsa-miR-548l,-33.68146165566043,0.25099871191801115,0.5362329327587064,Down_in_LUAD,False
hsa-miR-548n,-31.835257648983614,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-548o-3p,5.611353823642323,0.3504915893043672,0.5410501232950912,Up_in_LUAD,False
hsa-miR-548p,-28.735721978283625,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-550a-3-5p,40.338390867711304,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-550a-3p,1.2868248125722426,0.32051299437552694,0.5362329327587064,Up_in_LUAD,False
hsa-miR-551a,33.34077476536364,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-551b-5p,0.11218168099864423,0.9449595952097031,0.9725599826236557,Up_in_LUAD,False
hsa-miR-552-5p,-5.700361027423612,0.3524007630424676,0.5422424644234098,Down_in_LUAD,False
hsa-miR-5571-5p,33.77614844358727,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-5580-5p,2.584991221332209,0.42925662278765686,0.5987000265196267,Up_in_LUAD,False
hsa-miR-5581-3p,-29.60915864656684,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-5586-3p,31.049153236218626,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-5588-5p,30.930788527199162,0.1837855777277709,0.5362329327587064,Up_in_LUAD,False
hsa-miR-559,27.17856450787349,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-561-5p,34.27366056944196,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-564,1.4139831045239442,0.5688365659313127,0.7064894321903693,Up_in_LUAD,False
hsa-miR-5688,29.689532290168472,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-569,3.51441283548037,0.2805524476842096,0.5362329327587064,Up_in_LUAD,False
hsa-miR-5695,-34.09030009380144,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-5696,-36.26829821211871,0.2980298541601203,0.5362329327587064,Down_in_LUAD,False
hsa-miR-5698,0.6814425670419388,0.7408478795276328,0.8474446967258533,Up_in_LUAD,False
hsa-miR-5701,5.041344955040475,0.18271793873274908,0.5362329327587064,Up_in_LUAD,False
hsa-miR-5703,-28.667441100081835,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-5704,-31.489883254938057,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-574-3p,-0.590027896101252,0.5620456553571671,0.7025782293655102,Down_in_LUAD,False
hsa-miR-574-5p,-30.95895299258462,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-576-3p,1.7034747141496704,0.4067049822612998,0.5739593980433136,Up_in_LUAD,False
hsa-miR-576-5p,0.2311479890600019,0.8315613445169714,0.9097586269142096,Up_in_LUAD,False
hsa-miR-582-3p,-3.2862344441731155,0.2543280365108349,0.5362329327587064,Down_in_LUAD,False
hsa-miR-584-5p,-1.0727018940750792,0.21626708817723223,0.5362329327587064,Down_in_LUAD,False
hsa-miR-589-3p,-32.48362776296152,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-589-5p,3.482526259106103,0.1343852577266653,0.5362329327587064,Up_in_LUAD,False
hsa-miR-590-3p,2.1015617924549335,0.3007714476515926,0.5362329327587064,Up_in_LUAD,False
hsa-miR-591,-33.28669730666375,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-592,-34.016415502495995,0.30624166957990545,0.5362329327587064,Down_in_LUAD,False
hsa-miR-593-3p,34.07012717536735,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-597-3p,-31.186164811056685,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-598-3p,2.8786570962298166,0.2137231110781717,0.5362329327587064,Up_in_LUAD,False
hsa-miR-598-5p,-29.86329753308723,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-601,1.6704351552861663,0.525311668352578,0.6735851231295154,Up_in_LUAD,False
hsa-miR-605-3p,31.674198499377226,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6068,35.45289761240555,0.2467998454450629,0.5362329327587064,Up_in_LUAD,False
hsa-miR-607,-29.9023718459033,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6071,32.457429742464974,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6072,30.214766881476695,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6073,30.352270405121377,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6077,-28.60570552361272,0.2630132366620922,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6082,5.611591850857252,0.3407058187829999,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6087,0.13464923415137697,0.896335725204198,0.9427831111850109,Up_in_LUAD,False
hsa-miR-6089,-37.49363538932824,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-610,32.01884667067521,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6125,-0.026763780345647525,0.9880107519845474,0.9925349828707325,Down_in_LUAD,False
hsa-miR-6127,33.582585435762546,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6129,29.126924470802532,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6134,-26.862337194488475,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-615-5p,-30.090300094984645,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-616-5p,-29.699862576044676,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-618,-30.635732237835388,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-624-5p,0.8368323999057953,0.7061511797277615,0.8145927756472606,Up_in_LUAD,False
hsa-miR-625-3p,-1.0657490502393214,0.24568532222228798,0.5362329327587064,Down_in_LUAD,False
hsa-miR-625-5p,-1.065749050239801,0.2456853222222879,0.5362329327587064,Down_in_LUAD,False
hsa-miR-627-3p,-33.3829117985607,0.32743046503682605,0.5362329327587064,Down_in_LUAD,False
hsa-miR-627-5p,-29.962896981602743,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-628-3p,-4.696285797131602,0.14726746567816995,0.5362329327587064,Down_in_LUAD,False
hsa-miR-628-5p,3.2910454468180363,0.2581913088898357,0.5362329327587064,Up_in_LUAD,False
hsa-miR-629-3p,33.27366056951142,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-629-5p,-0.4815146920160247,0.4615742784494443,0.6219517819784885,Down_in_LUAD,False
hsa-miR-636,-25.001740282272607,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-638,-27.570651063534594,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-640,-31.715746586021286,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-641,1.373164416683786,0.5709678744431601,0.7064894321903693,Up_in_LUAD,False
hsa-miR-647,-1.5137102283341206,0.5519575006286168,0.6966225262933253,Down_in_LUAD,False
hsa-miR-6499-5p,-32.45959856560794,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6503-5p,31.70952546516213,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6508-3p,-32.142944792934614,0.12479672334737084,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6509-5p,34.545638668864456,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-651-5p,31.200814486069802,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6510-3p,0.6364986676977509,0.6595656108925239,0.7765370241465495,Up_in_LUAD,False
hsa-miR-6511a-3p,-2.6570488506665777,0.12998407283953578,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6511b-3p,-32.57848223346991,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6512-5p,32.46269439400625,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6513-3p,-30.867805104571506,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6513-5p,29.98502289950725,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6514-5p,-33.16756670290329,0.32727739264201,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6516-3p,32.24592563730989,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-652-3p,0.14967072628078526,0.8864862766622802,0.9365536079023425,Up_in_LUAD,False
hsa-miR-653-3p,-26.77265738967153,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-653-5p,0.22284230753283274,0.9146053968119082,0.9531803294674297,Up_in_LUAD,False
hsa-miR-654-3p,-0.7469983157753859,0.5328014115606838,0.6811088472763827,Down_in_LUAD,False
hsa-miR-654-5p,-0.04983205310154215,0.9749245405515353,0.9879514938201722,Down_in_LUAD,False
hsa-miR-658,32.96894176468896,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-659-5p,-33.149193782927576,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-660-5p,0.10879301132901098,0.9403874866024045,0.9719714650256704,Up_in_LUAD,False
hsa-miR-663a,30.44931444732686,0.17333176916051557,0.5362329327587064,Up_in_LUAD,False
hsa-miR-663b,30.95173247517979,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-664a-3p,0.2241014210674086,0.8732664608024756,0.927724057467218,Up_in_LUAD,False
hsa-miR-664a-5p,2.5298568475001764,0.2739170589900022,0.5362329327587064,Up_in_LUAD,False
hsa-miR-664b-3p,5.995630480245461,0.34821587796168096,0.5384083429099573,Up_in_LUAD,False
hsa-miR-664b-5p,1.2606855805704953,0.4288325804880704,0.5987000265196267,Up_in_LUAD,False
hsa-miR-670-5p,30.324535472795947,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-671-3p,-0.36133105925373865,0.7949224994970671,0.8901483842962112,Down_in_LUAD,False
hsa-miR-671-5p,2.15108071690611,0.4231336303605797,0.5927598874654818,Up_in_LUAD,False
hsa-miR-6715b-3p,29.187031950333548,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6719-3p,-30.245062694919653,0.34343639613791366,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6721-5p,1.060464862412096,0.5986277670404097,0.7265787401482834,Up_in_LUAD,False
hsa-miR-6723-5p,-0.24027632312771097,0.8408714449944275,0.9146993825823077,Down_in_LUAD,False
hsa-miR-6726-5p,0.15286744042934686,0.9197199756802076,0.9557874257068824,Up_in_LUAD,False
hsa-miR-6729-3p,30.383072489620456,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6730-3p,-2.5253946057339833,0.43541993283565117,0.6002754565393226,Down_in_LUAD,False
hsa-miR-6730-5p,-33.08506344551475,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6733-3p,0.0869165223431918,0.9617457886530516,0.9811721111789689,Up_in_LUAD,False
hsa-miR-6740-5p,33.27366056951142,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6741-3p,2.515380154401192,0.43210444629007616,0.5989057425858956,Up_in_LUAD,False
hsa-miR-6741-5p,-29.835257650113224,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6743-3p,2.4576787870960977,0.26096636074843715,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6744-3p,31.30695099358002,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6745,-32.52671276145538,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6747-3p,-34.21630797870695,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6749-3p,6.012511518176334,0.2840001279576456,0.5362329327587064,Up_in_LUAD,False
hsa-miR-675-3p,1.3510488637788005,0.5706322685453493,0.7064894321903693,Up_in_LUAD,False
hsa-miR-6750-5p,33.148129687440196,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6751-5p,-28.62453901132786,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6758-3p,-29.515438005132843,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-676-3p,32.2679286816228,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6761-3p,-30.91616812610863,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6761-5p,-30.867805104571506,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6762-5p,-27.313804150730945,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6765-5p,3.2738124859229343,0.3743638756092563,0.5546333230048124,Up_in_LUAD,False
hsa-miR-6769b-3p,-30.20478466750066,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6772-3p,-29.89876664424569,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6772-5p,33.117769285690734,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6773-5p,-30.52867009776341,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6774-3p,-2.233689286195719,0.43186589058914904,0.5989057425858956,Down_in_LUAD,False
hsa-miR-6777-3p,3.31076358802137,0.39156943486928386,0.5668546902356553,Up_in_LUAD,False
hsa-miR-6780a-5p,33.925157969865275,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6781-5p,1.130215040183665,0.5055337347174074,0.6579525005735425,Up_in_LUAD,False
hsa-miR-6782-3p,-28.186164815190033,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6782-5p,27.927025737033283,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6785-5p,31.674198499377226,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6786-5p,32.31303983315555,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6787-3p,-28.377934483638825,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6787-5p,-29.940011269968245,0.19812625623716493,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6789-5p,-32.68628046747193,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6790-3p,-29.99454206623704,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6790-5p,27.014788768650355,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6793-5p,2.5296897416309037,0.43317082010929553,0.5989057425858956,Up_in_LUAD,False
hsa-miR-6794-3p,-32.59710208933567,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6796-3p,-31.526712761688536,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6797-3p,29.413610960042103,0.34089313230206,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6798-5p,1.0356764763069877,0.6521215985767695,0.7718660112186578,Up_in_LUAD,False
hsa-miR-6799-5p,32.753355508713334,0.3408931323020601,0.5362329327587064,Up_in_LUAD,False
hsa-miR-6800-5p,-31.03001117674064,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6802-3p,-25.693901825940586,0.34343639613791355,0.5362329327587064,Down_in_LUAD,False
hsa-miR-6802-5p,-34.72766561861922,0.18402777750558813,0.5362329327587064,Down_in_LUAD,False
